timestamp,nodeid,iccid,rtt,speed,longitude,latitude
2017-09-18 04:34:31.276406000,372,89460850007007786425,44.5,,14.106033325195312,59.31721115112305
2017-09-18 04:34:32.236306000,372,89460140160914119766,63.1,,14.106033325195312,59.31721115112305
2017-09-18 04:34:32.357041000,372,89460850007007786425,66.4,,14.106033325195312,59.31721115112305
2017-09-18 04:34:33.316903000,372,89460140160914119766,65.1,,14.106034278869627,59.31721115112305
2017-09-18 04:34:33.437305000,372,89460850007007786425,65.8,,14.106034278869627,59.31721115112305
2017-09-18 04:34:34.398520000,372,89460140160914119766,65.5,,14.106034278869627,59.31721115112305
2017-09-18 04:34:34.518694000,372,89460850007007786425,67.7,,14.106034278869627,59.31721115112305
2017-09-18 04:34:35.478648000,372,89460140160914119766,63.8,,14.106034278869627,59.31721115112305
2017-09-18 04:34:35.598126000,372,89460850007007786425,65.7,,14.106034278869627,59.31721115112305
2017-09-18 04:34:36.547793000,372,89460140160914119766,53.3,,14.106036186218262,59.31721115112305
2017-09-18 04:34:36.658352000,372,89460850007007786425,45.6,,14.106036186218262,59.31721115112305
2017-09-18 04:34:37.598564000,372,89460140160914119766,35.1,,14.106036186218262,59.31721115112305
2017-09-18 04:34:37.718275000,372,89460850007007786425,45.4,,14.106036186218262,59.31721115112305
2017-09-18 04:34:38.678346000,372,89460140160914119766,65.5,,14.106036186218262,59.31721115112305
2017-09-18 04:34:38.797864000,372,89460850007007786425,65.1,,14.106036186218262,59.31721115112305
2017-09-18 04:34:39.749028000,372,89460140160914119766,57.5,,14.106036186218262,59.31721115112305
2017-09-18 04:34:39.859723000,372,89460850007007786425,48.7,,14.106036186218262,59.31721115112305
2017-09-18 04:34:40.820466000,372,89460140160914119766,57.7,,14.106036186218262,59.31721115112305
2017-09-18 04:34:40.919644000,372,89460850007007786425,45.6,,14.106036186218262,59.31721115112305
2017-09-18 04:34:41.899678000,372,89460140160914119766,66.4,,14.106036186218262,59.31721115112305
2017-09-18 04:34:41.999935000,372,89460850007007786425,64.8,,14.106036186218262,59.31721115112305
2017-09-18 04:34:42.980504000,372,89460140160914119766,65.9,,14.106036186218262,59.31721115112305
2017-09-18 04:34:43.060215000,372,89460850007007786425,47.6,,14.106038093566895,59.31720733642578
2017-09-18 04:34:44.068503000,372,89460140160914119766,74.6,,14.106038093566895,59.31720733642578
2017-09-18 04:34:44.131019000,372,89460850007007786425,55.8,,14.106038093566895,59.31720733642578
2017-09-18 04:34:45.149836000,372,89460140160914119766,67.0,,14.106038093566895,59.31720733642578
2017-09-18 04:34:45.200399000,372,89460850007007786425,54.5,,14.106038093566895,59.31720733642578
2017-09-18 04:34:46.230292000,372,89460140160914119766,65.3,,14.106038093566895,59.31720733642578
2017-09-18 04:34:46.261861999,372,89460850007007786425,47.1,,14.106038093566895,59.31720733642578
2017-09-18 04:34:47.318540000,372,89460140160914119766,73.3,,14.106039047241213,59.31720733642578
2017-09-18 04:34:47.321782000,372,89460850007007786425,45.6,,14.106039047241213,59.31720733642578
2017-09-18 04:34:48.391175000,372,89460140160914119766,54.6,,14.106040000915527,59.31720733642578
2017-09-18 04:34:48.408618000,372,89460850007007786425,71.5,,14.106040000915527,59.31720733642578
2017-09-18 04:34:49.460897000,372,89460850007007786425,39.0,,14.106040000915527,59.31720733642578
2017-09-18 04:34:49.471522000,372,89460140160914119766,64.4,,14.106040000915527,59.31720733642578
2017-09-18 04:34:50.541519000,372,89460850007007786425,65.8,,14.106040000915527,59.31720733642578
2017-09-18 04:34:50.551988000,372,89460140160914119766,64.8,,14.106040000915527,59.31720733642578
2017-09-18 04:34:51.612863000,372,89460140160914119766,46.9,,14.106040954589846,59.31720733642578
2017-09-18 04:34:51.626765000,372,89460850007007786425,70.9,,14.106040954589846,59.31720733642578
2017-09-18 04:34:52.682773000,372,89460850007007786425,41.4,,14.106040954589846,59.31720733642578
2017-09-18 04:34:52.700798000,372,89460140160914119766,73.5,,14.106040954589846,59.31720733642578
2017-09-18 04:34:53.771880000,372,89460140160914119766,56.5,,14.10604190826416,59.31720733642578
2017-09-18 04:34:53.842815000,372,89460850007007786425,144.0,,14.10604190826416,59.31720733642578
2017-09-18 04:34:54.852066000,372,89460140160914119766,66.2,,14.10604190826416,59.31720733642578
2017-09-18 04:34:54.923768000,372,89460850007007786425,64.1,,14.10604190826416,59.31720733642578
2017-09-18 04:34:55.933632000,372,89460140160914119766,68.4,,14.106042861938475,59.31720733642578
2017-09-18 04:34:55.992068000,372,89460850007007786425,54.5,,14.106042861938475,59.31720733642578
2017-09-18 04:34:57.032926999,372,89460140160914119766,83.9,,14.106042861938475,59.31720733642578
2017-09-18 04:34:57.072052000,372,89460850007007786425,66.8,,14.106042861938475,59.31720733642578
2017-09-18 04:34:58.112499000,372,89460140160914119766,56.5,,14.106042861938475,59.31720733642578
2017-09-18 04:34:58.159958000,372,89460850007007786425,74.7,,14.106042861938475,59.31720733642578
2017-09-18 04:34:59.192943000,372,89460140160914119766,66.6,,14.106043815612793,59.31720733642578
2017-09-18 04:34:59.252101000,372,89460850007007786425,77.7,,14.106043815612793,59.31720733642578
2017-09-18 04:35:00.273393000,372,89460140160914119766,67.5,,14.106043815612793,59.31720733642578
2017-09-18 04:35:00.322611000,372,89460850007007786425,54.0,,14.106043815612793,59.31720733642578
2017-09-18 04:35:01.353519000,372,89460140160914119766,64.1,,14.106043815612793,59.31720733642578
2017-09-18 04:35:01.384159000,372,89460850007007786425,40.4,,14.106043815612793,59.31720733642578
2017-09-18 04:35:02.443770000,372,89460850007007786425,45.2,,14.10604476928711,59.31720352172851
2017-09-18 04:35:02.452386000,372,89460140160914119766,84.3,,14.10604476928711,59.31720352172851
2017-09-18 04:35:03.535392000,372,89460140160914119766,70.2,,14.10604476928711,59.31720352172851
2017-09-18 04:35:03.583172000,372,89460850007007786425,126.0,,14.10604476928711,59.31720352172851
2017-09-18 04:35:04.613928000,372,89460140160914119766,65.5,,14.106045722961426,59.31720352172851
2017-09-18 04:35:04.652850000,372,89460850007007786425,56.9,,14.106045722961426,59.31720352172851
2017-09-18 04:35:05.674903000,372,89460140160914119766,48.9,,14.106045722961426,59.31720352172851
2017-09-18 04:35:05.703804000,372,89460850007007786425,38.2,,14.106045722961426,59.31720352172851
2017-09-18 04:35:06.735066000,372,89460140160914119766,46.2,,14.106045722961426,59.31720352172851
2017-09-18 04:35:06.765964000,372,89460850007007786425,48.5,,14.106045722961426,59.31720352172851
2017-09-18 04:35:07.815105000,372,89460140160914119766,66.2,,14.106046676635742,59.31720352172851
2017-09-18 04:35:07.844580000,372,89460850007007786425,65.4,,14.106046676635742,59.31720352172851
2017-09-18 04:35:08.874363000,372,89460140160914119766,44.3,,14.10604763031006,59.31720352172851
2017-09-18 04:35:08.924710000,372,89460850007007786425,66.3,,14.10604763031006,59.31720352172851
2017-09-18 04:35:09.955158000,372,89460140160914119766,66.3,,14.10604763031006,59.31720352172851
2017-09-18 04:35:09.984803000,372,89460850007007786425,46.5,,14.10604763031006,59.31720352172851
2017-09-18 04:35:11.035721000,372,89460140160914119766,66.9,,14.106048583984375,59.31720352172851
2017-09-18 04:35:11.045619000,372,89460850007007786425,47.6,,14.106048583984375,59.31720352172851
2017-09-18 04:35:12.114851000,372,89460140160914119766,64.4,,14.106048583984375,59.31720352172851
2017-09-18 04:35:12.124060000,372,89460850007007786425,63.4,,14.106048583984375,59.31720352172851
2017-09-18 04:35:13.185818000,372,89460850007007786425,47.6,,14.106048583984375,59.31720352172851
2017-09-18 04:35:13.194681000,372,89460140160914119766,65.7,,14.106048583984375,59.31720352172851
2017-09-18 04:35:14.245932000,372,89460850007007786425,46.3,,14.106049537658693,59.31720352172851
2017-09-18 04:35:14.276213000,372,89460140160914119766,67.0,,14.106049537658693,59.31720352172851
2017-09-18 04:35:15.326171000,372,89460850007007786425,63.5,,14.106049537658693,59.31720352172851
2017-09-18 04:35:15.363022000,372,89460140160914119766,73.1,,14.106049537658693,59.31720352172851
2017-09-18 04:35:16.403626000,372,89460850007007786425,64.0,,14.106049537658693,59.31720352172851
2017-09-18 04:35:16.435053000,372,89460140160914119766,59.1,,14.106049537658693,59.31720352172851
2017-09-18 04:35:17.466621000,372,89460850007007786425,49.6,,14.106050491333008,59.31719970703125
2017-09-18 04:35:17.515634999,372,89460140160914119766,66.8,,14.106050491333008,59.31719970703125
2017-09-18 04:35:18.534347000,372,89460850007007786425,53.2,,14.106050491333008,59.31719970703125
2017-09-18 04:35:18.603438000,372,89460140160914119766,74.1,,14.106050491333008,59.31719970703125
2017-09-18 04:35:19.606659000,372,89460850007007786425,58.5,,14.106050491333008,59.31719970703125
2017-09-18 04:35:19.693192000,372,89460140160914119766,74.0,,14.106050491333008,59.31719970703125
2017-09-18 04:35:20.666766000,372,89460850007007786425,43.9,,14.106051445007324,59.31719970703125
2017-09-18 04:35:20.793126000,372,89460140160914119766,86.0,,14.106051445007324,59.31719970703125
2017-09-18 04:35:21.726998000,372,89460850007007786425,46.3,,14.106051445007324,59.31719970703125
2017-09-18 04:35:21.873882000,372,89460140160914119766,66.5,,14.106051445007324,59.31719970703125
2017-09-18 04:35:22.806200000,372,89460850007007786425,65.4,,14.106051445007324,59.31719970703125
2017-09-18 04:35:22.957104000,372,89460140160914119766,68.2,,14.106051445007324,59.31719970703125
2017-09-18 04:35:23.885369000,372,89460850007007786425,65.2,,14.10605239868164,59.31719589233398
2017-09-18 04:35:24.035400000,372,89460140160914119766,63.8,,14.10605239868164,59.31719589233398
2017-09-18 04:35:24.945202000,372,89460850007007786425,46.4,,14.10605239868164,59.31719589233398
2017-09-18 04:35:25.116257000,372,89460140160914119766,62.5,,14.10605239868164,59.31719589233398
2017-09-18 04:35:26.006895000,372,89460850007007786425,48.3,,14.106053352355955,59.31719589233398
2017-09-18 04:35:26.176144000,372,89460140160914119766,46.3,,14.106053352355955,59.31719589233398
2017-09-18 04:35:27.066392999,372,89460850007007786425,46.0,,14.106053352355955,59.31719589233398
2017-09-18 04:35:27.246769000,372,89460140160914119766,57.1,,14.106053352355955,59.31719589233398
2017-09-18 04:35:28.127096999,372,89460850007007786425,47.2,,14.106054306030273,59.31719589233398
2017-09-18 04:35:28.325913000,372,89460140160914119766,65.5,,14.106054306030273,59.31719589233398
2017-09-18 04:35:29.197169000,372,89460850007007786425,55.8,,14.106054306030273,59.31719589233398
2017-09-18 04:35:29.423264000,372,89460140160914119766,82.4,,14.106054306030273,59.31719589233398
2017-09-18 04:35:30.267322999,372,89460850007007786425,56.2,,14.106054306030273,59.31719589233398
2017-09-18 04:35:30.497076000,372,89460140160914119766,59.6,,14.106054306030273,59.31719589233398
2017-09-18 04:35:31.326745000,372,89460850007007786425,45.3,,14.106054306030273,59.31719589233398
2017-09-18 04:35:31.577405000,372,89460140160914119766,66.1,,14.106057167053224,59.31719207763672
2017-09-18 04:35:32.387423000,372,89460850007007786425,46.1,,14.106057167053224,59.31719207763672
2017-09-18 04:35:32.674214000,372,89460140160914119766,82.9,,14.106057167053224,59.31719207763672
2017-09-18 04:35:33.447292000,372,89460850007007786425,45.5,,14.106057167053224,59.31719207763672
2017-09-18 04:35:33.747397000,372,89460140160914119766,60.3,,14.106057167053224,59.31719207763672
2017-09-18 04:35:34.505471000,372,89460850007007786425,46.8,,14.106057167053224,59.31719207763672
2017-09-18 04:35:34.826282000,372,89460140160914119766,66.3,,14.106058120727539,59.31719207763672
2017-09-18 04:35:35.567494000,372,89460850007007786425,47.0,,14.106059074401855,59.31718826293945
2017-09-18 04:35:35.915416000,372,89460140160914119766,75.6,,14.106059074401855,59.31718826293945
2017-09-18 04:35:36.647818000,372,89460850007007786425,65.5,,14.106059074401855,59.31718826293945
2017-09-18 04:35:36.995660000,372,89460140160914119766,65.4,,14.106059074401855,59.31718826293945
2017-09-18 04:35:37.727984000,372,89460850007007786425,66.3,,14.106060028076172,59.31718826293945
2017-09-18 04:35:38.077732000,372,89460140160914119766,68.0,,14.106060028076172,59.31718826293945
2017-09-18 04:35:38.807255000,372,89460850007007786425,65.7,,14.106060028076172,59.31718826293945
2017-09-18 04:35:39.156502000,372,89460140160914119766,64.3,,14.106060028076172,59.31718826293945
2017-09-18 04:35:39.867719000,372,89460850007007786425,47.0,,14.106060028076172,59.31718826293945
2017-09-18 04:35:40.246607000,372,89460140160914119766,76.6,,14.106060981750488,59.31718444824219
2017-09-18 04:35:40.928785000,372,89460850007007786425,47.4,,14.106060981750488,59.31718444824219
2017-09-18 04:35:41.335524000,372,89460140160914119766,73.8,,14.106060981750488,59.31718444824219
2017-09-18 04:35:42.007372000,372,89460850007007786425,65.3,,14.106060981750488,59.31718444824219
2017-09-18 04:35:42.417880000,372,89460140160914119766,68.4,,14.106060981750488,59.31718444824219
2017-09-18 04:35:43.095460000,372,89460850007007786425,74.1,,14.106060981750488,59.31718444824219
2017-09-18 04:35:43.496831000,372,89460140160914119766,65.7,,14.106060981750488,59.31718444824219
2017-09-18 04:35:44.167941000,372,89460850007007786425,58.5,,14.106060981750488,59.31718444824219
2017-09-18 04:35:44.577920000,372,89460140160914119766,67.6,,14.106060981750488,59.31718444824219
2017-09-18 04:35:45.256350000,372,89460850007007786425,75.0,,14.106060981750488,59.31718444824219
2017-09-18 04:35:45.657200000,372,89460140160914119766,65.8,,14.106060981750488,59.31718444824219
2017-09-18 04:35:46.327716000,372,89460850007007786425,56.6,,14.106060981750488,59.31718444824219
2017-09-18 04:35:46.736767000,372,89460140160914119766,66.0,,14.106060981750488,59.31718444824219
2017-09-18 04:35:47.393167000,372,89460850007007786425,52.0,,14.106060981750488,59.31718444824219
2017-09-18 04:35:47.798103000,372,89460140160914119766,48.1,,14.106060981750488,59.31718444824219
2017-09-18 04:35:48.447968000,372,89460850007007786425,41.4,,14.106060981750488,59.31718444824219
2017-09-18 04:35:48.877123000,372,89460140160914119766,64.8,,14.106060981750488,59.31718444824219
2017-09-18 04:35:49.527643000,372,89460850007007786425,65.5,,14.106060981750488,59.31718444824219
2017-09-18 04:35:49.974151000,372,89460140160914119766,83.2,,14.106060981750488,59.31718063354492
2017-09-18 04:35:50.616353000,372,89460850007007786425,75.3,,14.106060981750488,59.31718063354492
2017-09-18 04:35:51.050171000,372,89460140160914119766,62.4,,14.106060981750488,59.31718063354492
2017-09-18 04:35:51.704394000,372,89460850007007786425,74.7,,14.106060981750488,59.31718063354492
2017-09-18 04:35:52.128013999,372,89460140160914119766,62.9,,14.106060981750488,59.31718063354492
2017-09-18 04:35:52.768579000,372,89460850007007786425,50.5,,14.106061935424805,59.31718063354492
2017-09-18 04:35:53.207651000,372,89460140160914119766,65.3,,14.106061935424805,59.31718063354492
2017-09-18 04:35:53.828642000,372,89460850007007786425,46.7,,14.106061935424805,59.31718063354492
2017-09-18 04:35:54.304495000,372,89460140160914119766,82.7,,14.106061935424805,59.31718063354492
2017-09-18 04:35:54.888185000,372,89460850007007786425,40.9,,14.106061935424805,59.31718063354492
2017-09-18 04:35:55.378308000,372,89460140160914119766,60.3,,14.106061935424805,59.31718063354492
2017-09-18 04:35:55.977735000,372,89460850007007786425,73.6,,14.106061935424805,59.31718063354492
2017-09-18 04:35:56.458196000,372,89460140160914119766,66.4,,14.106061935424805,59.31718063354492
2017-09-18 04:35:57.048672000,372,89460850007007786425,54.7,,14.106061935424805,59.31718063354492
2017-09-18 04:35:57.518605000,372,89460140160914119766,46.8,,14.106061935424805,59.31718063354492
2017-09-18 04:35:58.128299000,372,89460850007007786425,62.2,,14.106061935424805,59.31718063354492
2017-09-18 04:35:58.598393000,372,89460140160914119766,66.3,,14.106061935424805,59.31718063354492
2017-09-18 04:35:59.217859000,372,89460850007007786425,75.5,,14.106061935424805,59.31718063354492
2017-09-18 04:35:59.678169000,372,89460140160914119766,66.3,,14.106061935424805,59.317176818847656
2017-09-18 04:36:00.288631000,372,89460850007007786425,56.8,,14.106061935424805,59.317176818847656
2017-09-18 04:36:00.746651000,372,89460140160914119766,55.5,,14.106061935424805,59.317176818847656
2017-09-18 04:36:01.368007000,372,89460850007007786425,65.4,,14.106061935424805,59.317176818847656
2017-09-18 04:36:01.827478000,372,89460140160914119766,67.3,,14.106061935424805,59.317176818847656
2017-09-18 04:36:02.448577000,372,89460850007007786425,63.5,,14.106061935424805,59.317176818847656
2017-09-18 04:36:02.908127000,372,89460140160914119766,60.8,,14.106061935424805,59.317176818847656
2017-09-18 04:36:03.516977000,372,89460850007007786425,54.4,,14.106061935424805,59.317176818847656
2017-09-18 04:36:03.989237000,372,89460140160914119766,65.7,,14.106061935424805,59.317176818847656
2017-09-18 04:36:04.596993000,372,89460850007007786425,66.2,,14.106061935424805,59.317176818847656
2017-09-18 04:36:05.068687000,372,89460140160914119766,63.3,,14.106061935424805,59.317176818847656
2017-09-18 04:36:05.668658000,372,89460850007007786425,57.3,,14.106060028076172,59.317176818847656
2017-09-18 04:36:06.158882000,372,89460140160914119766,74.8,,14.106060028076172,59.317176818847656
2017-09-18 04:36:06.728750000,372,89460850007007786425,46.8,,14.106059074401855,59.317176818847656
2017-09-18 04:36:07.245272000,372,89460140160914119766,72.0,,14.106059074401855,59.317176818847656
2017-09-18 04:36:07.789332000,372,89460850007007786425,49.1,,14.106050491333008,59.31718063354492
2017-09-18 04:36:08.328101000,372,89460140160914119766,67.0,,14.106050491333008,59.31718063354492
2017-09-18 04:36:08.848195000,372,89460850007007786425,47.1,,14.106050491333008,59.31718063354492
2017-09-18 04:36:09.407782000,372,89460140160914119766,65.1,,14.106050491333008,59.31718063354492
2017-09-18 04:36:09.955525000,372,89460850007007786425,94.0,,14.106050491333008,59.31718063354492
2017-09-18 04:36:10.504850000,372,89460140160914119766,80.8,,14.106050491333008,59.31718063354492
2017-09-18 04:36:11.026988000,372,89460850007007786425,57.2,,14.106050491333008,59.31718063354492
2017-09-18 04:36:11.604869000,372,89460140160914119766,84.1,,14.106050491333008,59.31718063354492
2017-09-18 04:36:12.087833000,372,89460850007007786425,47.2,,14.106050491333008,59.31718063354492
2017-09-18 04:36:12.687480000,372,89460140160914119766,69.2,,14.106051445007324,59.31718063354492
2017-09-18 04:36:13.174604000,372,89460850007007786425,73.2,,14.106051445007324,59.31718063354492
2017-09-18 04:36:13.767430000,372,89460140160914119766,66.4,,14.10605239868164,59.31718063354492
2017-09-18 04:36:14.247567000,372,89460850007007786425,57.6,,14.10605239868164,59.31718063354492
2017-09-18 04:36:14.855935000,372,89460140160914119766,74.9,,14.10605239868164,59.31718063354492
2017-09-18 04:36:15.333838000,372,89460850007007786425,72.9,,14.10605239868164,59.31718063354492
2017-09-18 04:36:15.945546000,372,89460140160914119766,76.0,,14.10605525970459,59.317176818847656
2017-09-18 04:36:16.407300000,372,89460850007007786425,60.0,,14.10605525970459,59.317176818847656
2017-09-18 04:36:17.036104000,372,89460140160914119766,78.0,,14.10605525970459,59.317176818847656
2017-09-18 04:36:17.465964000,372,89460850007007786425,47.3,,14.10605525970459,59.317176818847656
2017-09-18 04:36:18.133085000,372,89460140160914119766,81.5,,14.10605525970459,59.317176818847656
2017-09-18 04:36:18.526185000,372,89460850007007786425,46.9,,14.10605525970459,59.317176818847656
2017-09-18 04:36:19.215950000,372,89460140160914119766,67.8,,14.10605525970459,59.317176818847656
2017-09-18 04:36:19.613452000,372,89460850007007786425,73.9,,14.10605525970459,59.317176818847656
2017-09-18 04:36:20.303562000,372,89460140160914119766,74.3,,14.106056213378904,59.317176818847656
2017-09-18 04:36:20.702815000,372,89460850007007786425,75.6,,14.106056213378904,59.317176818847656
2017-09-18 04:36:21.376279000,372,89460140160914119766,59.4,,14.106056213378904,59.317176818847656
2017-09-18 04:36:21.773813000,372,89460850007007786425,56.9,,14.10605525970459,59.317176818847656
2017-09-18 04:36:22.475900000,372,89460140160914119766,86.3,,14.10605525970459,59.317176818847656
2017-09-18 04:36:22.845679000,372,89460850007007786425,58.0,,14.10605525970459,59.317176818847656
2017-09-18 04:36:23.555521000,372,89460140160914119766,65.2,,14.10605525970459,59.317176818847656
2017-09-18 04:36:23.925163000,372,89460850007007786425,62.3,,14.10605525970459,59.317176818847656
2017-09-18 04:36:24.644548000,372,89460140160914119766,75.5,,14.10605525970459,59.317176818847656
2017-09-18 04:36:25.004885000,372,89460850007007786425,64.4,,14.10605525970459,59.317176818847656
2017-09-18 04:36:25.726187000,372,89460140160914119766,67.9,,14.10605525970459,59.317176818847656
2017-09-18 04:36:26.086111000,372,89460850007007786425,66.2,,14.10605525970459,59.317176818847656
2017-09-18 04:36:26.805958000,372,89460140160914119766,65.5,,14.10605525970459,59.317176818847656
2017-09-18 04:36:27.164729000,372,89460850007007786425,64.0,,14.10605525970459,59.317176818847656
2017-09-18 04:36:27.886135000,372,89460140160914119766,65.7,,14.106056213378904,59.317176818847656
2017-09-18 04:36:28.244614000,372,89460850007007786425,66.3,,14.106056213378904,59.317176818847656
2017-09-18 04:36:28.981884000,372,89460140160914119766,81.7,,14.106056213378904,59.317176818847656
2017-09-18 04:36:29.325753000,372,89460850007007786425,67.2,,14.106056213378904,59.317176818847656
2017-09-18 04:36:30.055965000,372,89460140160914119766,60.2,,14.106056213378904,59.317176818847656
2017-09-18 04:36:30.405390000,372,89460850007007786425,65.6,,14.106056213378904,59.317176818847656
2017-09-18 04:36:31.115824000,372,89460140160914119766,44.7,,14.106056213378904,59.317176818847656
2017-09-18 04:36:31.526660000,372,89460850007007786425,108.0,,14.106056213378904,59.317176818847656
2017-09-18 04:36:32.203911000,372,89460140160914119766,74.2,,14.106056213378904,59.317176818847656
2017-09-18 04:36:32.606186000,372,89460850007007786425,66.2,,14.106057167053224,59.317176818847656
2017-09-18 04:36:33.285848000,372,89460140160914119766,68.2,,14.106057167053224,59.317176818847656
2017-09-18 04:36:33.665110000,372,89460850007007786425,45.5,,14.106057167053224,59.317176818847656
2017-09-18 04:36:34.365756000,372,89460140160914119766,66.5,,14.106057167053224,59.31717300415039
2017-09-18 04:36:34.724880000,372,89460850007007786425,46.3,,14.106057167053224,59.31717300415039
2017-09-18 04:36:35.452439000,372,89460140160914119766,73.2,,14.106057167053224,59.31717300415039
2017-09-18 04:36:35.805109000,372,89460850007007786425,67.0,,14.106057167053224,59.31717300415039
2017-09-18 04:36:36.525858999,372,89460140160914119766,59.9,,14.106057167053224,59.31717300415039
2017-09-18 04:36:36.885258000,372,89460850007007786425,66.1,,14.106057167053224,59.31717300415039
2017-09-18 04:36:37.605170000,372,89460140160914119766,65.7,,14.106058120727539,59.31717300415039
2017-09-18 04:36:37.964868000,372,89460850007007786425,63.5,,14.106058120727539,59.31717300415039
2017-09-18 04:36:38.692883000,372,89460140160914119766,74.1,,14.106058120727539,59.31717300415039
2017-09-18 04:36:39.025990000,372,89460850007007786425,46.0,,14.106058120727539,59.31717300415039
2017-09-18 04:36:39.763402000,372,89460140160914119766,55.9,,14.106058120727539,59.31717300415039
2017-09-18 04:36:40.084848000,372,89460850007007786425,45.5,,14.106058120727539,59.31717300415039
2017-09-18 04:36:40.842254000,372,89460140160914119766,65.2,,14.106058120727539,59.31717300415039
2017-09-18 04:36:41.155651000,372,89460850007007786425,57.3,,14.106058120727539,59.31717300415039
2017-09-18 04:36:41.914341000,372,89460140160914119766,58.6,,14.106058120727539,59.31717300415039
2017-09-18 04:36:42.233019000,372,89460850007007786425,64.1,,14.106058120727539,59.31717300415039
2017-09-18 04:36:42.994053000,372,89460140160914119766,65.7,,14.106059074401855,59.31717300415039
2017-09-18 04:36:43.313405000,372,89460850007007786425,66.5,,14.106059074401855,59.31717300415039
2017-09-18 04:36:44.075280000,372,89460140160914119766,67.3,,14.106059074401855,59.31717300415039
2017-09-18 04:36:44.385142000,372,89460850007007786425,58.3,,14.106059074401855,59.31717300415039
2017-09-18 04:36:45.154927000,372,89460140160914119766,66.1,,14.106059074401855,59.31717300415039
2017-09-18 04:36:45.452240000,372,89460850007007786425,54.1,,14.106059074401855,59.31717300415039
2017-09-18 04:36:46.233757000,372,89460140160914119766,65.3,,14.106059074401855,59.31717300415039
2017-09-18 04:36:46.524310000,372,89460850007007786425,57.3,,14.106059074401855,59.31717300415039
2017-09-18 04:36:47.311815000,372,89460140160914119766,64.5,,14.106059074401855,59.31717300415039
2017-09-18 04:36:47.586143000,372,89460850007007786425,48.4,,14.106060028076172,59.31717300415039
2017-09-18 04:36:48.395010000,372,89460140160914119766,69.6,,14.106060028076172,59.31717300415039
2017-09-18 04:36:48.654034000,372,89460850007007786425,54.7,,14.106060028076172,59.31717300415039
2017-09-18 04:36:49.474731000,372,89460140160914119766,66.4,,14.106060028076172,59.31716918945313
2017-09-18 04:36:49.724868000,372,89460850007007786425,55.7,,14.106060028076172,59.31716918945313
2017-09-18 04:36:50.561923000,372,89460140160914119766,73.6,,14.106060028076172,59.31716918945313
2017-09-18 04:36:50.805393000,372,89460850007007786425,67.3,,14.106060028076172,59.31716918945313
2017-09-18 04:36:51.643553000,372,89460140160914119766,67.6,,14.106060981750488,59.31716918945313
2017-09-18 04:36:51.884244000,372,89460850007007786425,64.9,,14.106060981750488,59.31716918945313
2017-09-18 04:36:52.723954000,372,89460140160914119766,66.2,,14.106060981750488,59.31716918945313
2017-09-18 04:36:52.965589000,372,89460850007007786425,67.9,,14.106060981750488,59.31716918945313
2017-09-18 04:36:53.811987000,372,89460140160914119766,74.6,,14.106060981750488,59.31716918945313
2017-09-18 04:36:54.037431000,372,89460850007007786425,58.1,,14.106060981750488,59.31716918945313
